image,kernel,alpha,ssim,psnr,metric,fitness,noisy,enhanced,initial_ssim,initial_psnr,improvement_ssim,improvement_psnr,processing_time,generations_converged
226033,3,0.8076553542662407,0.7875618822434403,26.33070883834613,combined,0.7092775706004849,results/226033_noisy.png,results/226033_enhanced.png,0.5398346269886706,20.268897174387007,0.24772725525476968,6.061811663959123,1.1705293655395508,5
226043,7,0.3740547108268853,0.7096277764003436,26.060310232189504,combined,0.6531013048733775,results/226043_noisy.png,results/226043_enhanced.png,0.44662395020972245,20.393435683750862,0.2630038261906211,5.666874548438642,1.353403091430664,5
226060,7,0.5176382412818334,0.6687422225224594,27.205678564948887,combined,0.6313536271554149,results/226060_noisy.png,results/226060_enhanced.png,0.32816730248679726,20.280908660004272,0.34057492003566214,6.924769904944615,1.260145664215088,5
228076,7,0.85,0.6470692046108653,24.64359760101173,combined,0.600810028833676,results/228076_noisy.png,results/228076_enhanced.png,0.34432966566015133,20.66697397796632,0.3027395389507139,3.976623623045409,1.1975517272949219,5
230063,5,0.85,0.6729272273256588,26.626706462975275,combined,0.6308092979058127,results/230063_noisy.png,results/230063_enhanced.png,0.3525592244048226,20.204125043627688,0.32036800292083617,6.422581419347587,1.168138027191162,5
230098,7,0.7198492498890758,0.6988222905913068,25.53787540306037,combined,0.642402855832277,results/230098_noisy.png,results/230098_enhanced.png,0.41184437356589937,20.30092196600736,0.2869779170254075,5.23695343705301,1.263789415359497,5
23050,3,0.7047323893981502,0.6747915906146786,26.185907055619925,combined,0.6294695557639945,results/23050_noisy.png,results/23050_enhanced.png,0.44694967339712827,20.66598294901312,0.22784191721755037,5.519924106606805,1.3042786121368408,5
232076,7,0.49445057152926314,0.6316460593425723,24.564095450629292,combined,0.5895368142435764,results/232076_noisy.png,results/232076_enhanced.png,0.40749562308285414,20.634291173971356,0.2241504362597182,3.9298042766579364,1.26603102684021,5
235098,7,0.85,0.6577830307253807,23.08855828642916,combined,0.5989794712263414,results/235098_noisy.png,results/235098_enhanced.png,0.40450754188223326,20.289527707985556,0.25327548884314743,2.7990305784436025,1.3161616325378418,5
238025,5,0.5139777974924598,0.6116297849502427,26.299009871312727,combined,0.5859349086930462,results/238025_noisy.png,results/238025_enhanced.png,0.36905298020685884,20.224370059103485,0.24257680474338383,6.0746398122092415,1.4463324546813965,5
243095,7,0.8199566734023274,0.7239017257949546,26.852512279179294,combined,0.6678462817315439,results/243095_noisy.png,results/243095_enhanced.png,0.3229698647878255,20.899709410831218,0.4009318610071291,5.952802868348076,1.1283366680145264,5
246009,7,0.7509027145929551,0.681011365853367,25.370392918487568,combined,0.6289303136082822,results/246009_noisy.png,results/246009_enhanced.png,0.35910935049749215,20.250967510417386,0.3219020153558748,5.119425408070182,1.1983497142791748,5
247003,7,0.3597746377215103,0.6224108715380215,25.567705427918494,combined,0.589093842644126,results/247003_noisy.png,results/247003_enhanced.png,0.39833728562519566,20.286230884320883,0.2240735859128259,5.281474543597611,1.2058873176574707,5
247012,5,0.5290293037710538,0.6579055741251573,25.713836133957958,combined,0.6148169186913578,results/247012_noisy.png,results/247012_enhanced.png,0.4206002719353202,20.247503359396603,0.2373053021898371,5.466332774561355,1.191307783126831,5
249021,7,0.5928315816048404,0.6281012763531957,26.57160918161692,combined,0.5991005485369385,results/249021_noisy.png,results/249021_enhanced.png,0.3486969455516606,20.240861097583558,0.2794043308015351,6.330748084033363,1.2501745223999023,5
250047,7,0.4751863200635845,0.7064108723847669,24.817697017747548,combined,0.6433937927758221,results/250047_noisy.png,results/250047_enhanced.png,0.5078992280285537,20.72255901600456,0.19851164435621316,4.095138001742988,1.1760849952697754,5
250087,5,0.774103668962867,0.7131068490198216,27.532546939737532,combined,0.6643700759523002,results/250087_noisy.png,results/250087_enhanced.png,0.34644160892809295,20.720225890016458,0.36666524009172863,6.812321049721074,1.1508667469024658,5
253016,5,0.5534570998521674,0.7163417270830965,25.486691275120535,combined,0.6543593566088907,results/253016_noisy.png,results/253016_enhanced.png,0.49889604596755927,20.46560636835688,0.21744568111553725,5.0210849067636545,1.1915395259857178,5
253092,7,0.85,0.751877706504014,27.5078779870614,combined,0.691361662475178,results/253092_noisy.png,results/253092_enhanced.png,0.38125687431790645,20.366264182197853,0.37062083218610753,7.141613804863546,1.2608611583709717,5
257098,7,0.4407909197829707,0.5764907573618965,27.03073764920606,combined,0.5657279560485639,results/257098_noisy.png,results/257098_enhanced.png,0.2912140375650687,20.363467418681864,0.2852767197968278,6.6672702305241955,1.2733206748962402,5
258089,7,0.4827549158937008,0.7264863413481325,24.979303247907826,combined,0.6584162584311397,results/258089_noisy.png,results/258089_enhanced.png,0.5142569080793895,20.65649256500555,0.212229433268743,4.322810682902276,1.207381248474121,5
259060,3,0.7690994148370696,0.6858005054519335,24.56743797578072,combined,0.6274649816710377,results/259060_noisy.png,results/259060_enhanced.png,0.5392079192200956,20.67209561918983,0.1465925862318379,3.8953423565908913,1.141920804977417,5
267036,7,0.7122351557934321,0.6174826168141175,23.317789786592265,combined,0.5721445704894358,results/267036_noisy.png,results/267036_enhanced.png,0.4083529878522264,20.39264889450427,0.20912962896189113,2.9251408920879953,1.218775987625122,5
268048,5,0.3612763466232779,0.7258718314914812,24.96119935598532,combined,0.6578774781799487,results/268048_noisy.png,results/268048_enhanced.png,0.5408094079503352,20.561983748217525,0.185062423541146,4.399215607767793,1.1298587322235107,5
268074,5,0.309937000823718,0.696780014159227,24.40914012194259,combined,0.6342008506431144,results/268074_noisy.png,results/268074_enhanced.png,0.5412216437253135,20.522319078291602,0.15555837043391352,3.8868210436509862,1.2349412441253662,5
277053,3,0.7554160693556158,0.7318210471871619,24.87104989214492,combined,0.6615010323838828,results/277053_noisy.png,results/277053_enhanced.png,0.5623625785501826,20.352190772640057,0.16945846863697933,4.518859119504864,1.1344969272613525,5
279005,5,0.558452896217861,0.5778476787267479,26.905476043684583,combined,0.565926231370831,results/279005_noisy.png,results/279005_enhanced.png,0.2762772669065454,20.333272191074943,0.3015704118202025,6.57220385260964,1.1052699089050293,5
28083,7,0.7258260180767835,0.6189466038905693,28.459467322991713,combined,0.6040194266613488,results/28083_noisy.png,results/28083_enhanced.png,0.2547182259467111,20.264274703810038,0.3642283779438582,8.195192619181675,1.1336266994476318,5
281017,5,0.6421031739061421,0.6394342839556783,27.124957631452627,combined,0.6103537445576905,results/281017_noisy.png,results/281017_enhanced.png,0.31819322460597405,20.24109246491449,0.3212410593497042,6.883865166538136,1.1317100524902344,5
285022,5,0.7732290618444327,0.6428485568772563,28.370852476816847,combined,0.6202191046749804,results/285022_noisy.png,results/285022_enhanced.png,0.24949196332749998,20.801083369260176,0.3933565935497563,7.56976910755667,1.1352579593658447,5
288024,5,0.7173889980890363,0.6564936808625498,24.919018450183952,combined,0.6090596873048886,results/288024_noisy.png,results/288024_enhanced.png,0.37511426027604694,20.434064892925615,0.28137942058650284,4.484953557258336,1.1015658378601074,5
289011,5,0.7162588499116495,0.6587175125493512,27.837879683864397,combined,0.6281295368877322,results/289011_noisy.png,results/289011_enhanced.png,0.2939770677543744,20.228746226774078,0.3647404447949768,7.609133457090319,1.1158907413482666,5
290035,5,0.45126690593563706,0.610166730657065,26.604296967058335,combined,0.5867424932622954,results/290035_noisy.png,results/290035_enhanced.png,0.33498706567553715,20.21064960648362,0.2751796649815278,6.393647360574715,1.1259140968322754,5
29030,5,0.7342662216915111,0.6249718207387697,26.89497031039693,combined,0.5988500963795202,results/29030_noisy.png,results/29030_enhanced.png,0.32757726606636284,20.616875690349552,0.29739455467240683,6.278094620047376,1.0698621273040771,5
296028,5,0.5542064295116395,0.6024774317326879,26.05451195303372,combined,0.5780612739310838,results/296028_noisy.png,results/296028_enhanced.png,0.3718531786771328,20.383590423107233,0.23062425305555506,5.670921529926488,1.0451788902282715,5
296058,3,0.41453921490392237,0.7189992286042822,23.06949333740142,combined,0.641716420047406,results/296058_noisy.png,results/296058_enhanced.png,0.6219613990290105,20.34686829824942,0.09703782957527174,2.7226250391519997,1.091747522354126,5
302022,5,0.45037942416354854,0.6597334872224035,26.02815418687272,combined,0.6179823661769188,results/302022_noisy.png,results/302022_enhanced.png,0.3975838494665532,20.525523235035415,0.2621496377558504,5.502630951837304,1.1426031589508057,5
306051,5,0.7831957968195805,0.6944735965407727,26.308473234496418,combined,0.6439823569855193,results/306051_noisy.png,results/306051_enhanced.png,0.41332493244431856,20.608817221749792,0.2811486640964541,5.699656012746626,1.1120493412017822,5
306052,5,0.6263933435811819,0.6253330372927218,25.705751686075672,combined,0.5919676362213593,results/306052_noisy.png,results/306052_enhanced.png,0.4274156399979229,20.766384386036965,0.1979173972947989,4.9393673000387075,1.0999228954315186,5
3063,7,0.85,0.7165078657067645,29.418969038992525,combined,0.6780693202286903,results/3063_noisy.png,results/3063_enhanced.png,0.22891676211448417,20.26056433741456,0.4875911035922803,9.158404701577965,1.0470166206359863,5
309040,3,0.522440892866079,0.6674196756955517,25.18276305409912,combined,0.6182903513114809,results/309040_noisy.png,results/309040_enhanced.png,0.46959769673285445,20.542824447073045,0.19782197896269726,4.639938607026075,1.0868422985076904,5
317043,3,0.8296638503062768,0.703587159724505,25.749997417093024,combined,0.6470109963097117,results/317043_noisy.png,results/317043_enhanced.png,0.4693268734739501,20.23392032494501,0.23426028625055495,5.516077092148013,1.1377410888671875,5
326025,7,0.85,0.7177148367729121,24.99912403372791,combined,0.652395129943406,results/326025_noisy.png,results/326025_enhanced.png,0.42610766210643,21.005489861289817,0.29160717466648217,3.9936341724380924,1.050729751586914,5
326085,5,0.85,0.7371052744207067,26.408300915082595,combined,0.6744234975849903,results/326085_noisy.png,results/326085_enhanced.png,0.46437578206857033,20.601039741564342,0.2727294923521364,5.807261173518253,1.125927448272705,5
33044,3,0.7104589875306828,0.6891458602633758,25.022743666648203,combined,0.6325385641842522,results/33044_noisy.png,results/33044_enhanced.png,0.5148635017359081,20.542545359952605,0.17428235852746765,4.480198306695598,1.075078010559082,5
334025,7,0.6725318539031102,0.6244079709767918,27.013587550471115,combined,0.5991671049865809,results/334025_noisy.png,results/334025_enhanced.png,0.3063947568769726,20.469713365383466,0.3180132140998192,6.543874185087649,1.0529749393463135,5
335088,7,0.43055308688249233,0.7320092589535676,24.704909787162844,combined,0.6606359399904744,results/335088_noisy.png,results/335088_enhanced.png,0.5537817471638099,20.288521575640637,0.1782275117897577,4.416388211522207,1.1099791526794434,5
335094,5,0.38787971236690133,0.7484672857723451,24.38551490092436,combined,0.6702401894461878,results/335094_noisy.png,results/335094_enhanced.png,0.586354504559914,21.323029272589903,0.1621127812124311,3.062485628334457,1.152045488357544,5
344010,5,0.33587950568280445,0.6608208944647308,24.897644402298063,combined,0.6119604925390999,results/344010_noisy.png,results/344010_enhanced.png,0.4848696048755917,20.735459366704717,0.17595128958913908,4.162185035593346,1.045712947845459,5
346016,7,0.23990778248635886,0.6972893693907224,22.805379151612748,combined,0.6249348334831821,results/346016_noisy.png,results/346016_enhanced.png,0.6403373168929518,20.389603093782096,0.05695205249777058,2.4157760578306515,1.120171308517456,5
347031,7,0.4587492789161896,0.622453559975046,26.523597974589123,combined,0.5948590798300669,results/347031_noisy.png,results/347031_enhanced.png,0.32167658278582933,20.558534114697547,0.3007769771892167,5.9650638598915755,1.1236960887908936,5
35028,7,0.6865965363436262,0.6530241820599318,27.910668723414215,combined,0.6245809397824376,results/35028_noisy.png,results/35028_enhanced.png,0.24577374142391273,20.263514230792765,0.4072504406360191,7.64715449262145,1.1435306072235107,5
35049,5,0.5956219122228847,0.6108161418409451,27.656173309358408,combined,0.5935083391448119,results/35049_noisy.png,results/35049_enhanced.png,0.2574476015541731,20.555664330289893,0.353368540286772,7.100508979068515,1.1616311073303223,5
36046,5,0.7609898148105505,0.6044551733763457,27.204928501272377,combined,0.5863481923710763,results/36046_noisy.png,results/36046_enhanced.png,0.3176226740185836,20.233308057476165,0.2868324993577621,6.971620443796212,1.0751762390136719,5
365072,3,0.85,0.7299872580785869,24.972246067381583,combined,0.6608245570593003,results/365072_noisy.png,results/365072_enhanced.png,0.5604623151824125,20.53730896540481,0.16952494289617437,4.434937101976772,1.1572110652923584,5
368037,7,0.7093485169503772,0.7306294205626401,26.01286049280137,combined,0.6675177573506562,results/368037_noisy.png,results/368037_enhanced.png,0.38697056165149607,20.64751582562767,0.34365885891114406,5.365344667173698,1.187692642211914,5
372019,7,0.85,0.6396352144101322,26.4630661344623,combined,0.6065230468938663,results/372019_noisy.png,results/372019_enhanced.png,0.3517493258443167,20.342625410901725,0.2878858885658155,6.120440723560574,1.2072899341583252,5
376086,5,0.4891282085267251,0.6925855676036389,26.710124517537896,combined,0.6450706444277746,results/376086_noisy.png,results/376086_enhanced.png,0.4207020130046816,21.061777597526333,0.2718835545989573,5.648346920011562,1.1655473709106445,5
384022,5,0.7527583801110536,0.6348127018403493,24.837605675928014,combined,0.5933945253438125,results/384022_noisy.png,results/384022_enhanced.png,0.3900623675526951,20.30044930232765,0.24475033428765425,4.537156373600364,1.109222650527954,5
384089,7,0.4727632401595704,0.5780625422925739,27.11270146608101,combined,0.5673199884012878,results/384089_noisy.png,results/384089_enhanced.png,0.3073983884353504,20.714095982645695,0.27066415385722353,6.398605483435315,1.124399185180664,5
385022,3,0.4599149840983263,0.7014275167515134,24.44520578492355,combined,0.6376704964356006,results/385022_noisy.png,results/385022_enhanced.png,0.5409219309597199,20.801201766166933,0.16050558579179353,3.6440040187566183,1.1319332122802734,5
388006,5,0.85,0.7006344867863101,26.970618013468346,combined,0.6522678488312271,results/388006_noisy.png,results/388006_enhanced.png,0.36886381072266344,20.30347127768669,0.3317706760636467,6.667146735781657,1.1072394847869873,5
388018,5,0.6096824084977104,0.7158635446994569,26.686370020530244,combined,0.6612227014128013,results/388018_noisy.png,results/388018_enhanced.png,0.45113027270946227,20.663110036633057,0.26473327198999463,6.023259983897187,1.1006345748901367,5
388067,5,0.4348289317565679,0.6526160725949184,25.51282863276199,combined,0.6099082226130148,results/388067_noisy.png,results/388067_enhanced.png,0.4168223338541745,20.445383788174134,0.23579373874074389,5.0674448445878575,1.0692119598388672,5
393035,7,0.39329604245277217,0.6980615879683448,25.477016761470672,combined,0.6415052121466653,results/393035_noisy.png,results/393035_enhanced.png,0.41938999818336875,21.029425501966756,0.2786715897849761,4.447591259503916,1.1284899711608887,5
41006,5,0.4956376453186433,0.620524125956072,27.448210127110244,combined,0.5990561489319118,results/41006_noisy.png,results/41006_enhanced.png,0.28046738439276336,20.205827562796603,0.3400567415633086,7.24238256431364,1.075556993484497,5
41029,7,0.8422034276434422,0.6958045116956432,25.988820771475567,combined,0.6429960828158036,results/41029_noisy.png,results/41029_enhanced.png,0.3508436653884743,20.364272694405983,0.3449608463071689,5.6245480770695835,0.8650333881378174,5
41085,5,0.5029294916745906,0.6947421449517053,26.265673964058482,combined,0.6439135452505446,results/41085_noisy.png,results/41085_enhanced.png,0.43349856894648464,20.37301148812974,0.26124357600522063,5.892662475928741,0.8601043224334717,5
41096,5,0.7997983964704218,0.6804635174592787,25.661435726786173,combined,0.6302930765822121,results/41096_noisy.png,results/41096_enhanced.png,0.39121945964533883,20.320984982829252,0.28924405781393986,5.3404507439569215,0.9350082874298096,5
43033,7,0.5401984611492098,0.6205905554118569,26.988361680426554,combined,0.5963435588708591,results/43033_noisy.png,results/43033_enhanced.png,0.3234490111833076,20.277092077720592,0.2971415442285493,6.711269602705961,0.9774353504180908,5
43051,5,0.6051585114698042,0.5606754539657549,28.551504136240226,combined,0.5637818425934698,results/43051_noisy.png,results/43051_enhanced.png,0.18995159161242314,20.463850282341454,0.37072386235333177,8.087653853898772,0.9309442043304443,5
45000,5,0.4635471029391023,0.7061982816216351,25.968240233402867,combined,0.6501482385355617,results/45000_noisy.png,results/45000_enhanced.png,0.4777141315186499,20.685680016346836,0.22848415010298523,5.28256021705603,0.8944599628448486,5
48017,7,0.3152534714200328,0.6792187267121098,24.81898565926091,combined,0.6243670226540423,results/48017_noisy.png,results/48017_enhanced.png,0.5261807796992627,20.790188086350817,0.15303794701284712,4.0287975729100935,0.8871781826019287,5
48025,7,0.550135950185685,0.5959045275286701,25.724300262884768,combined,0.5714789708473776,results/48025_noisy.png,results/48025_enhanced.png,0.362071889392836,20.426184887330233,0.23383263813583405,5.298115375554534,0.9009697437286377,5
49024,7,0.784206439281616,0.6883451529901292,29.205826734282944,combined,0.6570765674987881,results/49024_noisy.png,results/49024_enhanced.png,0.22396248662867307,20.39412575107722,0.46438266636145614,8.811700983205725,0.8993408679962158,5
5096,5,0.4896368629666942,0.5786404740096173,26.347154637663536,combined,0.5631312596327133,results/5096_noisy.png,results/5096_enhanced.png,0.35502462729685313,20.705423572167035,0.22361584671276413,5.641731065496501,0.8828620910644531,5
51084,7,0.5063256001074168,0.6817383949123464,26.42952386664078,combined,0.6357940196384871,results/51084_noisy.png,results/51084_enhanced.png,0.4207764628483344,20.68202477455789,0.260961932064012,5.74749909208289,0.9713342189788818,5
6046,3,0.7232538093064269,0.7034046448354858,25.30126223060497,combined,0.6441908247684698,results/6046_noisy.png,results/6046_enhanced.png,0.5037617005389864,20.637568477381542,0.19964294429649942,4.663693753223427,0.9093892574310303,5
61034,7,0.602033545273928,0.6562788250015504,24.820727238074248,combined,0.6083195409295308,results/61034_noisy.png,results/61034_enhanced.png,0.38586805287475084,20.371641312218042,0.2704107721267996,4.449085925856206,0.9331111907958984,5
64061,7,0.7876250832827703,0.6287242607274486,28.2892246444176,combined,0.6098423303757196,results/64061_noisy.png,results/64061_enhanced.png,0.2690564738273997,20.229114385939848,0.35966778690004886,8.060110258477753,0.9308416843414307,5
65084,7,0.85,0.7085686388043521,25.910608196986587,combined,0.6514616963449659,results/65084_noisy.png,results/65084_enhanced.png,0.35976360763732906,20.39994998485335,0.348805031167023,5.510658212133237,0.9511468410491943,5
69000,5,0.7555618524222449,0.6375841818567903,24.900432402478373,combined,0.5957115217146234,results/69000_noisy.png,results/69000_enhanced.png,0.4038874483767061,20.636728484020143,0.23369673348008424,4.26370391845823,0.9134066104888916,5
69007,5,0.39941559248578534,0.6291622875675785,24.084655639187496,combined,0.58492153513243,results/69007_noisy.png,results/69007_enhanced.png,0.4664856693209851,20.379389460930994,0.1626766182465934,3.705266178256501,0.8946514129638672,5
69022,5,0.4042707014749044,0.683497078689763,26.379165615706647,combined,0.6367229487770739,results/69022_noisy.png,results/69022_enhanced.png,0.40323011866963965,20.38121584884483,0.2802669600201233,5.997949766861819,0.9002513885498047,5
70011,7,0.8224776722524489,0.7293624300920958,30.38346582346832,combined,0.6928544960052769,results/70011_noisy.png,results/70011_enhanced.png,0.21008638016122408,20.193293567407842,0.5192760499308717,10.190172256060478,0.9750993251800537,5
70090,7,0.5843573238540283,0.680230306711724,26.431747778881835,combined,0.6347517013714978,results/70090_noisy.png,results/70090_enhanced.png,0.37123359362762187,20.548079081737654,0.30899671308410215,5.883668697144181,0.9250361919403076,5
71076,7,0.5753506583637643,0.6139323541979499,26.24213480225984,combined,0.5872054567521239,results/71076_noisy.png,results/71076_enhanced.png,0.36154840696851104,20.22326765502024,0.25238394722943885,6.0188671472396,0.9645843505859375,5
71099,5,0.3753065530389986,0.5755772375436087,24.969847225497723,combined,0.5527231496335123,results/71099_noisy.png,results/71099_enhanced.png,0.3943389984999823,20.365208309381934,0.1812382390436264,4.604638916115789,0.9512841701507568,5
77062,3,0.7518235357672516,0.7221855588229946,24.30499006935875,combined,0.6513598315922488,results/77062_noisy.png,results/77062_enhanced.png,0.5502179517195389,20.49982891666559,0.1719676071034557,3.805161152693163,0.9967727661132812,5
78098,5,0.4790832306145999,0.7138501307008687,23.502125160760485,combined,0.6407078424551709,results/78098_noisy.png,results/78098_enhanced.png,0.6156958496781136,20.62430201573961,0.09815428102275503,2.8778231450208764,0.9450700283050537,5
79073,5,0.23738779893884776,0.7002250633239459,23.11825180630987,combined,0.6288670551646213,results/79073_noisy.png,results/79073_enhanced.png,0.6105939400045761,20.51105505991492,0.08963112331936973,2.6071967463949512,1.0109858512878418,5
80085,5,0.6193721370702363,0.591369018238743,27.094637404798014,combined,0.5765261371959082,results/80085_noisy.png,results/80085_enhanced.png,0.260020178517732,20.320793051726813,0.331348839721011,6.773844353071201,0.93408203125,5
80090,5,0.7856471199121879,0.6542763818241678,27.128721831026475,combined,0.6207657982630763,results/80090_noisy.png,results/80090_enhanced.png,0.32732515030397746,20.319933680727242,0.32695123152019034,6.8087881502992325,0.938208818435669,5
8068,7,0.6063234826704137,0.6445590544401347,27.43117176729036,combined,0.6157783687118363,results/8068_noisy.png,results/8068_enhanced.png,0.29053318778924964,20.783866265840313,0.3540258666508851,6.647305501450045,0.9821908473968506,5
81066,7,0.7620776150886612,0.619080882027321,26.31040404564526,combined,0.5912190416929962,results/81066_noisy.png,results/81066_enhanced.png,0.3360009210125779,20.22044767612632,0.28307996101474314,6.089956369518941,1.1588692665100098,5
81090,7,0.7903618953087153,0.6763308305729977,23.904532273726634,combined,0.6168587750434582,results/81090_noisy.png,results/81090_enhanced.png,0.40437532081634736,20.5238641769291,0.27195550975665034,3.3806680967975353,1.1626081466674805,5
81095,7,0.85,0.6509517607520297,26.988755645825513,combined,0.6175987664013738,results/81095_noisy.png,results/81095_enhanced.png,0.2936398715489544,20.268272594235345,0.3573118892030753,6.720483051590168,1.1466388702392578,5
87015,3,0.8293760488309654,0.6779141939282148,25.022776393693814,combined,0.6246765941119132,results/87015_noisy.png,results/87015_enhanced.png,0.5169684814722406,20.23220707877593,0.16094571245597422,4.790569314917885,1.100917100906372,5
92014,3,0.7654457933556499,0.659201286647726,24.977021740773772,combined,0.6113030310980508,results/92014_noisy.png,results/92014_enhanced.png,0.43365143432000247,20.599460291278085,0.22554985232772357,4.377561449495687,1.0476396083831787,5
94095,5,0.49673137068723083,0.6777959204436167,25.803120787883156,combined,0.6292758690378306,results/94095_noisy.png,results/94095_enhanced.png,0.4595811404790506,20.197232231032384,0.21821477996456612,5.605888556850772,1.0767796039581299,5
97010,5,0.4610657897155798,0.6141354722577006,23.496885272814545,combined,0.5708761422172777,results/97010_noisy.png,results/97010_enhanced.png,0.46852459138785785,20.317300093163695,0.14561088086984275,3.17958517965085,1.102907657623291,5
